country,year,target_year,target_nuclear_share,nuclear_share_t,nuclear_elec_t,nuclear_share_lag1,nuclear_share_lag2,nuclear_elec_lag1,gdp_per_capita,gdp_growth_rate,electricity_demand,coal_share,renewables_share,energy_per_capita,population
Netherlands,2012,2017,2.93,3.823,3.91,3.675,3.362,4.14,43566.886107936945,-0.010303583909899404,119.38,0.20279778857430056,0.10445635784888592,64776.062,16915191.0
Netherlands,2013,2018,3.103,2.874,2.89,3.823,3.675,3.91,43377.15090511229,-0.0013016183525275636,118.8,0.20715488215488215,0.10185185185185185,62644.008,16967066.0
Netherlands,2014,2019,3.257,4.006,4.09,2.874,3.823,2.89,43831.77586377285,0.014233870366508111,116.83,0.2524180433107934,0.09971753830351794,59678.543,17030085.0
Netherlands,2015,2020,3.354,3.743,4.08,4.006,2.874,4.09,44488.46467572655,0.019591678405848748,117.74,0.33455070494309497,0.11627314421606931,60001.301,17107429.0
Netherlands,2016,2021,3.168,3.475,3.96,3.743,4.006,4.08,45206.50791751995,0.021917233820826852,118.87,0.3097501472196517,0.12433751156725834,60683.609,17204693.0
Netherlands,2017,2022,3.468,2.93,3.4,3.475,3.743,3.96,46225.04432800073,0.029108997335680276,119.55,0.26248431618569634,0.14579673776662486,60761.145,17315376.0
Netherlands,2018,2023,3.326,3.103,3.51,2.93,3.475,3.4,47028.724059333166,0.02360905407932587,121.07,0.22780209795985792,0.15594284298339803,58901.457,17421285.0
Netherlands,2019,2024,2.918,3.257,3.91,3.103,2.93,3.51,47630.665226267934,0.01955597313801084,120.91,0.1463071706227773,0.18857001075179888,58248.688,17537505.0
Netherlands,2020,2025,2.956,3.354,4.09,3.257,3.103,3.91,45522.130862735794,-0.03886090328568776,119.3,0.063872590108969,0.2743503772003353,56095.609,17636732.0
North America (Ember),2002,2007,18.824,19.239,855.06,19.58,18.75,844.99,,,4444.33,0.45987359174498743,0.15666478411819104,,
North America (Ember),2003,2008,19.008,18.802,838.1,19.239,19.58,855.06,,,4457.52,0.4673675048008758,0.15605762845707927,,
North America (Ember),2004,2009,19.506,19.3,878.29,18.802,19.239,838.1,,,4550.78,0.4566689666386861,0.1526068058662471,,
North America (Ember),2005,2010,18.999,18.759,873.39,19.3,18.802,878.29,,,4655.83,0.4544259562741767,0.1559227892770999,,
North America (Ember),2006,2011,18.681,18.998,884.5,18.759,19.3,873.39,,,4655.72,0.44814335913671777,0.1601642710472279,,
North America (Ember),2007,2012,18.461,18.824,899.25,18.998,18.759,884.5,,,4777.12,0.44439536792042067,0.1523428341762401,,
North America (Ember),2008,2013,18.926,19.008,901.56,18.824,18.998,899.25,,,4743.01,0.43993160461394765,0.1616294294129677,,
North America (Ember),2009,2014,19.028,19.506,888.31,19.008,18.824,901.56,,,4554.1,0.40416767308579077,0.17570979996047517,,
North America (Ember),2010,2015,18.929,18.999,897.0,19.506,19.008,888.31,,,4721.38,0.4095709305330221,0.16847616586675931,,
North America (Ember),2011,2016,19.062,18.681,883.14,18.999,19.506,897.0,,,4727.59,0.38356329546343904,0.19180385777954517,,
North America (Ember),2012,2017,19.177,18.461,863.53,18.681,18.999,883.14,,,4677.66,0.3385004468045989,0.19155517929905125,,
North America (Ember),2013,2018,18.652,18.926,891.74,18.461,18.681,863.53,,,4711.76,0.35053780328369866,0.19870069782841232,,
North America (Ember),2014,2019,18.899,19.028,903.71,18.926,18.461,891.74,,,4749.46,0.34763741562198647,0.2009617935512669,,
North America (Ember),2015,2020,18.882,18.929,898.28,19.028,18.926,903.71,,,4745.58,0.29866949877570287,0.20628669203764347,,
North America (Ember),2016,2021,18.134,19.062,906.41,18.929,19.028,898.28,,,4755.17,0.2742635909967467,0.22208249126739948,,
North America (Ember),2017,2022,17.331,19.177,905.55,19.062,18.929,906.41,,,4722.16,0.2686588340928728,0.24313661544716828,,
North America (Ember),2018,2023,17.633,18.652,907.11,19.177,19.062,905.55,,,4863.27,0.24726367238504132,0.23995788841664145,,
North America (Ember),2019,2024,17.249,18.899,909.9,18.652,19.177,907.11,,,4814.57,0.21083918189994125,0.24714148927110835,,
North America (Ember),2020,2025,16.821,18.882,887.39,18.899,18.652,909.9,,,4699.59,0.17287252717790275,0.2678148519338921,,
OECD (Ember),2002,2007,21.17,23.303,2289.86,23.593,22.976,2267.19,,,9826.39,0.36826647425962133,0.15526658315006836,,
OECD (Ember),2003,2008,20.948,22.234,2209.52,23.303,23.593,2289.86,,,9937.52,0.37643999710189263,0.15333704988769833,,
OECD (Ember),2004,2009,21.44,22.766,2317.11,22.234,23.303,2209.52,,,10177.75,0.3664012183439365,0.15640097271007836,,
OECD (Ember),2005,2010,21.027,22.309,2320.85,22.766,22.234,2317.11,,,10403.32,0.3648931302699523,0.15749683754801352,,
OECD (Ember),2006,2011,19.741,22.298,2341.0,22.309,22.766,2320.85,,,10498.76,0.36088547599907034,0.16146668749452317,,
OECD (Ember),2007,2012,17.909,21.17,2272.46,22.298,22.309,2341.0,,,10734.33,0.3589353038335881,0.15919018699816384,,
OECD (Ember),2008,2013,18.034,20.948,2251.98,21.17,22.298,2272.46,,,10750.31,0.34986060867081975,0.1687960626251708,,
OECD (Ember),2009,2014,18.242,21.44,2215.93,20.948,21.17,2251.98,,,10335.49,0.33355844764012155,0.1794912481169253,,
OECD (Ember),2010,2015,18.015,21.027,2259.92,21.44,20.948,2215.93,,,10747.56,0.3305112974479789,0.18303875484295973,,
OECD (Ember),2011,2016,17.81,19.741,2116.28,21.027,21.44,2259.92,,,10720.11,0.3201916771376413,0.19674611547829265,,
OECD (Ember),2012,2017,17.584,17.909,1921.17,19.741,21.027,2116.28,,,10727.68,0.30916283856341725,0.20647800829256654,,
OECD (Ember),2013,2018,17.406,18.034,1933.96,17.909,19.741,1921.17,,,10723.7,0.31514122923990784,0.21840502811529602,,
OECD (Ember),2014,2019,17.829,18.242,1946.13,18.034,17.909,1933.96,,,10668.48,0.31049971504844176,0.22645212813821652,,
OECD (Ember),2015,2020,17.182,18.015,1932.24,18.242,18.034,1946.13,,,10725.97,0.2867115981118724,0.23681214845836787,,
OECD (Ember),2016,2021,17.067,17.81,1930.41,18.015,18.242,1932.24,,,10839.15,0.2655014461466074,0.24462896075799304,,
OECD (Ember),2017,2022,15.829,17.584,1916.99,17.81,18.015,1930.41,,,10901.95,0.2621402593114076,0.2561651814583629,,
OECD (Ember),2018,2023,16.436,17.406,1928.28,17.584,17.81,1916.99,,,11077.99,0.2483185126543714,0.2640497057679236,,
OECD (Ember),2019,2024,16.497,17.829,1952.74,17.406,17.584,1928.28,,,10952.67,0.218333977011998,0.27734059366346286,,
OECD (Ember),2020,2025,16.209,17.182,1831.42,17.829,17.406,1952.74,,,10658.75,0.18904749618857747,0.3059054767210039,,
Pakistan,1980,1985,1.349,,0.08,,,0.053,1916.8629689649688,0.1049767120654304,,,,1880.505,82291008.0
Pakistan,1981,1986,1.626,,0.168,,,0.08,1982.6386697902597,0.07844444298404103,,,,1939.104,85802048.0
Pakistan,1982,1987,0.839,,0.203,,,0.168,2055.3922999932865,0.07641263484000435,,,,2059.63,89089247.0
Pakistan,1983,1988,0.478,,0.274,,,0.203,2120.397057994858,0.06796890897328559,,,,2126.83,92227711.0
Pakistan,1984,1989,0.279,,0.331,,,0.274,2135.5848138085307,0.039238384312490195,,,,2181.371,95164940.0
Pakistan,1985,1990,0.913,1.349,0.389,,,0.331,2249.2280061656966,0.08712802074043706,,,,2220.965,98229291.0
Pakistan,1986,1991,0.836,1.626,0.526,1.349,,0.389,2312.397752413545,0.06343436972013845,,,,2275.831,101606770.0
Pakistan,1987,1992,1.031,0.839,0.305,1.626,1.349,0.526,2365.7476277007927,0.05855353405509991,,,,2467.277,105130710.0
Pakistan,1988,1993,0.713,0.478,0.194,0.839,1.626,0.305,2434.8811585109333,0.06440801502971474,,,,2534.482,108724740.0
Pakistan,1989,1994,1.015,0.279,0.119,0.478,0.839,0.194,2469.1062761770127,0.04774366421651972,,,,2601.51,112336634.0
Pakistan,1990,1995,0.818,0.913,0.42,0.279,0.478,0.119,2497.249947639194,0.04578140460525505,,,,2630.075,116155584.0
Pakistan,1991,1996,0.484,0.836,0.42,0.913,0.279,0.42,2594.388668099573,0.07382312380661099,,,,2696.148,120060409.0
Pakistan,1992,1997,0.721,1.031,0.552,0.836,0.913,0.42,2653.3604882617205,0.05242969854948488,,,,2752.224,123546855.0
Pakistan,1993,1998,0.592,0.713,0.407,1.031,0.836,0.552,2668.698770179845,0.034056125795470765,,,,2962.63,127020117.0
Pakistan,1994,1999,0.122,1.015,0.588,0.713,1.031,0.407,2726.2696916014274,0.05155515885379364,,,,2978.108,130748076.0
Pakistan,1995,2000,0.572,0.818,0.521,1.015,0.713,0.588,2801.02020527149,0.057547590851690346,,,,3051.513,134582255.0
Pakistan,1996,2001,2.746,0.484,0.327,0.818,1.015,0.521,2825.0823163079012,0.038378804467892415,,,,3157.013,138557089.0
Pakistan,1997,2002,2.376,0.721,0.451,0.484,0.818,0.327,2822.9457867862066,0.027908490823571063,,,,2966.948,142531801.0
Pakistan,1998,2003,2.205,0.592,0.393,0.721,0.484,0.451,2859.8014848846888,0.04141892131416334,,,,3097.472,146522354.0
Pakistan,1999,2004,2.245,0.122,0.08,0.592,0.721,0.393,2924.531372294671,0.0508521988729368,,,,3146.288,150565381.0
Pakistan,2000,2005,2.549,0.572,0.38,0.122,0.592,0.08,2968.757342700363,0.04420597211418616,66.49,0.0036095653481726577,0.2585351180628666,3123.431,154879124.0
Pakistan,2001,2006,2.562,2.746,1.98,0.572,0.122,0.38,3000.9525586373557,0.039508408202191196,72.11,0.0038829565940923594,0.2626542781861046,3108.855,159270910.0
Pakistan,2002,2007,2.402,2.376,1.8,2.746,0.572,1.98,3092.8613497416704,0.05619722950875032,75.77,0.003035502177642867,0.29497162465355686,3149.744,163222552.0
Pakistan,2003,2008,1.871,2.205,1.81,2.376,2.746,1.8,3254.8589953698233,0.07744386556862173,82.15,0.002434570906877663,0.3425441265976871,3316.559,167110250.0
Pakistan,2004,2009,2.747,2.245,1.93,2.205,2.376,1.81,3456.3578375953543,0.08844201006081497,86.07,0.0019751365167886606,0.31218775415359595,3613.283,171285999.0
Pakistan,2005,2010,2.708,2.549,2.41,2.245,2.205,1.93,3654.188118927113,0.08295811681782089,94.71,0.00137261112870869,0.3363953120050681,3655.326,175453212.0
Pakistan,2006,2011,4.049,2.562,2.55,2.549,2.245,2.41,3817.6500101929687,0.06991709692481889,99.7,0.0014042126379137413,0.33109327983951853,3782.373,179682690.0
Pakistan,2007,2012,5.372,2.402,2.31,2.562,2.549,2.55,3898.5373809188695,0.04852740886543888,96.35,0.0014530358069538144,0.31094966268811625,3886.621,184493231.0
Pakistan,2008,2013,4.195,1.871,1.74,2.402,2.562,2.31,3941.5103942650667,0.03845508178512866,93.24,0.0011797511797511798,0.31166881166881166,3792.511,189499112.0
Pakistan,2009,2014,4.244,2.747,2.64,1.871,2.402,1.74,3986.49237716888,0.03744460991242822,96.36,0.0012453300124533001,0.3019925280199253,3834.629,194376535.0
Pakistan,2010,2015,3.839,2.708,2.56,2.747,1.871,2.64,4042.8396078413302,0.03950407403349695,94.81,0.0009492669549625567,0.34616601624301235,3761.661,199239048.0
Pakistan,2011,2016,4.426,4.049,3.84,2.708,2.747,2.56,4147.7950121825415,0.04916925050735842,95.1,0.0010515247108307047,0.3120925341745531,3697.388,203746069.0
Pakistan,2012,2017,6.221,5.372,5.27,4.049,2.708,3.84,4230.255549658993,0.039508007955235395,98.48,0.0006092607636068236,0.31590170593013805,3379.42,207667129.0
Pakistan,2013,2018,7.2,4.195,4.4,5.372,4.049,5.27,4350.742515556595,0.045354796380272296,105.3,0.001519468186134853,0.32060778727445394,3673.495,211073979.0
Pakistan,2014,2019,6.72,4.244,4.58,4.195,5.372,4.4,4487.5196483998625,0.04702923449063643,108.35,0.0012921089063221045,0.32699584679280114,3669.797,214264649.0
Pakistan,2015,2020,6.596,3.839,4.33,4.244,4.195,4.58,4651.945185689428,0.05128195183599994,113.25,0.0013245033112582781,0.3350993377483444,3816.599,217290884.0
Pakistan,2016,2021,9.644,4.426,5.44,3.839,4.244,4.33,4820.352010585246,0.049782618284411585,123.4,0.005024311183144246,0.29051863857374394,4090.315,220138863.0
Pakistan,2017,2022,12.661,6.221,8.11,4.426,3.839,5.44,5004.018861535559,0.0528865240333604,130.92,0.08333333333333334,0.24931255728689278,4263.787,223273974.0
Pakistan,2018,2023,13.049,7.2,9.29,6.221,4.426,8.11,5135.558073061238,0.04308667815002488,129.51,0.1217666589452552,0.25581036213419817,4263.363,226928893.0
Pakistan,2019,2024,13.077,6.72,9.07,7.2,6.221,9.29,5079.40034715548,0.005941020332181767,135.48,0.1908768821966342,0.3010038382049011,4218.508,230800908.0
Pakistan,2020,2025,12.157,6.596,9.64,6.72,7.2,9.07,5114.968070683901,0.025330926134532247,146.66,0.1878494477021683,0.2884222010091368,4083.671,235001745.0
Romania,1980,1985,0.0,,0.0,,,0.0,6584.2756578987755,0.0027460380722611104,,,,33033.355,22154776.0
Romania,1981,1986,0.0,,0.0,,,0.0,6509.3780503365815,-0.006109109056797222,,,,32936.477,22272788.0
Romania,1982,1987,0.0,,0.0,,,0.0,6485.296133799418,0.000847810764551449,,,,32504.658,22374447.0
Romania,1983,1988,0.0,,0.0,,,0.0,6403.353254675487,-0.008894529639712401,,,,32156.234,22459213.0
Romania,1984,1989,0.0,,0.0,,,0.0,6635.748264378427,0.0397435512814918,,,,31818.518,22534002.0
Romania,1985,1990,0.0,0.0,0.0,,,0.0,6603.793776247395,-0.0016439799043443178,,,,31624.783,22605815.0
Romania,1986,1991,0.0,0.0,0.0,0.0,,0.0,6696.204437149199,0.017085187295164672,,,,32198.066,22674739.0
Romania,1987,1992,0.0,0.0,0.0,0.0,0.0,0.0,6534.841124536279,-0.021048401706741052,,,,33286.32,22745589.0
Romania,1988,1993,0.0,0.0,0.0,0.0,0.0,0.0,6498.673083331525,-0.0024808936441977937,,,,33798.848,22815435.0
Romania,1989,1994,0.0,0.0,0.0,0.0,0.0,0.0,6271.405855342478,-0.03191704828498619,,,,33750.84,22887645.0
Romania,1990,1995,0.0,0.0,0.0,0.0,0.0,0.0,5578.0493309148005,-0.10854207445406144,73.78,0.2507454594741122,0.15464895635673626,32050.145,22939530.0
Romania,1991,1996,2.278,0.0,0.0,0.0,0.0,0.0,5006.414108760655,-0.10217086949090547,63.85,0.24447924823805794,0.22850430696945967,27211.963,22947416.0
Romania,1992,1997,9.52,0.0,0.0,0.0,0.0,0.0,4794.044915613121,-0.04388107574606714,58.21,0.3150661398385157,0.20099639237244457,24033.893,22912389.0
Romania,1993,1998,10.021,0.0,0.0,0.0,0.0,0.0,5038.985054716791,0.04787531837460511,57.23,0.3335663113751529,0.22313471955268216,23431.217,22842257.0
Romania,1994,1999,10.303,0.0,0.0,0.0,0.0,0.0,5421.531349655327,0.07186608265789342,55.76,0.3520444763271162,0.23403873744619802,22185.154,22756247.0
Romania,1995,2000,10.59,0.0,0.0,0.0,0.0,0.0,6022.570921428023,0.10605202293110508,59.35,0.3469250210614996,0.2812131423757372,24486.252,22657722.0
Romania,1996,2001,10.177,2.278,1.39,0.0,0.0,0.0,6499.6189148082585,0.07369402145472238,61.84,0.3310155239327296,0.25485122897800777,24461.168,22541915.0
Romania,1997,2002,10.125,9.52,5.4,2.278,0.0,1.39,6488.479156135434,-0.00748895122033553,56.94,0.29610115911485774,0.3076923076923077,23350.738,22411511.0
Romania,1998,2003,8.953,10.021,5.31,9.52,2.278,5.4,6472.585424902718,-0.008085021897659096,53.38,0.2714499812663919,0.35387785687523415,21487.428,22284901.0
Romania,1999,2004,9.828,10.303,5.2,10.021,9.52,5.31,6688.012957681973,0.02777722848537536,49.64,0.29572925060435135,0.3684528605962933,19000.631,22166156.0
Romania,2000,2005,9.354,10.59,5.46,10.303,10.021,5.2,7159.457596624989,0.06470093072584104,50.86,0.3720015729453402,0.29060165159260715,19065.902,22046264.0
Romania,2001,2006,8.999,10.177,5.45,10.59,10.303,5.46,7927.194466757993,0.10088834234987808,52.24,0.3771056661562021,0.28560490045941805,19393.555,21919916.0
Romania,2002,2007,12.524,10.125,5.51,10.177,10.59,5.45,8737.672807879828,0.09470274791113607,51.57,0.3938336242001163,0.3112274578243165,20271.309,21770020.0
Romania,2003,2008,17.314,8.953,4.91,10.125,10.177,5.51,9471.085935465238,0.07514531377580014,52.76,0.44238059135708874,0.2513267626990144,20434.184,21593448.0
Romania,2004,2009,20.403,9.828,5.55,8.953,10.125,4.91,10679.282597544341,0.11763326821512661,55.29,0.38849701573521433,0.29860734310001813,21456.91,21403215.0
Romania,2005,2010,19.232,9.354,5.55,9.828,8.953,5.55,11504.278460849855,0.06769810235200947,56.43,0.38826865142654615,0.3583200425305688,21705.584,21213395.0
Romania,2006,2011,19.013,8.999,5.63,9.354,9.828,5.55,13071.553866963128,0.12671812874536295,58.29,0.4314633727912163,0.3149768399382398,22229.311,21035732.0
Romania,2007,2012,19.593,12.524,7.71,8.999,9.354,5.63,14597.04260141747,0.1079427914514765,59.47,0.42206154363544646,0.2692113670758366,21609.418,20870714.0
Romania,2008,2013,19.969,17.314,11.23,12.524,8.999,7.71,16395.264779261484,0.11501240151518735,60.61,0.42600230984985976,0.2841115327503712,21709.68,20718745.0
Romania,2009,2014,17.991,20.403,11.75,17.314,12.524,11.23,15889.365706250916,-0.03749035080222021,55.29,0.39319949357930906,0.28124434798336045,19056.42,20576922.0
Romania,2010,2015,17.728,19.232,11.62,20.403,17.314,11.75,16419.34835134583,0.026105573382954668,58.15,0.3556319862424764,0.34909716251074807,19401.561,20432575.0
Romania,2011,2016,17.58,19.013,11.75,19.232,20.403,11.62,17260.954000266935,0.04351031803520648,59.89,0.4137585573551511,0.2724995825680414,20133.164,20282009.0
Romania,2012,2017,18.115,19.593,11.47,19.013,19.232,11.75,17701.05844640543,0.01924978173599182,58.79,0.38952202755570675,0.25395475420989966,19512.025,20158451.0
Romania,2013,2018,17.762,19.969,11.62,19.593,19.013,11.47,17833.36560548311,0.0026997570742109756,56.17,0.3015844756987716,0.3587324194409827,18420.879,20062913.0
Romania,2014,2019,19.197,17.991,11.68,19.969,19.593,11.62,18656.308659943403,0.04120651372323139,57.79,0.3073196054680741,0.46928534348503204,18986.027,19968179.0
Romania,2015,2020,20.775,17.728,11.64,17.991,19.969,11.68,19340.049096226474,0.03160516886347519,58.93,0.3076531478024775,0.44442558968267437,19180.48,19871018.0
Romania,2016,2021,19.262,17.58,11.29,17.728,17.991,11.64,19987.219858432873,0.02857553499342065,59.2,0.2682432432432432,0.45557432432432426,19269.059,19777049.0
Romania,2017,2022,20.259,18.115,11.51,17.58,17.728,11.29,23160.291599720764,0.15361989211396188,60.65,0.2766694146743611,0.40049464138499585,19702.773,19689405.0
Romania,2018,2023,19.649,17.762,11.38,18.115,17.58,11.51,24141.529764248917,0.037521564582232124,61.53,0.2543474727775069,0.4256460263286202,20004.775,19597874.0
Romania,2019,2024,20.694,19.197,11.28,17.762,18.115,11.38,23411.713170579023,-0.034997585725340966,60.28,0.22577969475779694,0.4085932315859323,19681.396,19501542.0
